timestamp,vehicle/a_ego,vehicle/acc_status,vehicle/brake,vehicle/brake_pressed,vehicle/cruise_accel,vehicle/cruise_available,vehicle/cruise_cancel,vehicle/cruise_decel,vehicle/cruise_engaged,vehicle/cruise_gap,vehicle/cruise_main,vehicle/cruise_resume,vehicle/cruise_set,vehicle/gas,vehicle/gas_pressed,vehicle/gear,vehicle/interval_ms,vehicle/lag_ms,vehicle/standstill,vehicle/steering_angle_deg,vehicle/steering_pressed,vehicle/steering_rate_deg,vehicle/steering_torque,vehicle/v_ego,vehicle/v_ego_raw,vehicle/wheel_fl,vehicle/wheel_fr,vehicle/wheel_rl,vehicle/wheel_rr,vehicle/yaw_rate,vehicle/zmq_interval_ms,vehicle/zmq_timestamp,sensors/imu/accel_x,sensors/imu/accel_y,sensors/imu/accel_z,sensors/imu/accuracy,sensors/imu/gyro_x,sensors/imu/gyro_y,sensors/imu/gyro_z,sensors/imu/interval_ms,sensors/imu/lag_ms,sensors/imu/mag_x,sensors/imu/mag_y,sensors/imu/mag_z,sensors/imu/temperature,sensors/imu/zmq_interval_ms,sensors/imu/zmq_timestamp,panda/alt_exp,panda/controls_allowed,panda/current_ma,panda/fault_status,panda/faults,panda/heartbeat_lost,panda/ignition_can,panda/ignition_line,panda/interval_ms,panda/lag_ms,panda/power_save,panda/safety_mode,panda/safety_param,panda/tx_blocked,panda/voltage_mv,panda/zmq_interval_ms,panda/zmq_timestamp,gps/data/alt,gps/data/bearing,gps/data/interval_ms,gps/data/lag_ms,gps/data/lat,gps/data/lon,gps/data/speed,gps/data/zmq_interval_ms,gps/data/zmq_timestamp,gps/location/alt,gps/location/bearing,gps/location/fix,gps/location/h_acc,gps/location/hdop,gps/location/interval_ms,gps/location/lag_ms,gps/location/lat,gps/location/lon,gps/location/sats,gps/location/speed,gps/location/v_acc,gps/location/vdop,gps/location/x,gps/location/y,gps/location/zmq_interval_ms,gps/location/zmq_timestamp,vision/lanes/frame_id,vision/lanes/interval_ms,vision/lanes/lag_ms,vision/lanes/left_far/prob,vision/lanes/left_far/y10,vision/lanes/left_far/y20,vision/lanes/left_far/y30,vision/lanes/left_near/prob,vision/lanes/left_near/y10,vision/lanes/left_near/y20,vision/lanes/left_near/y30,vision/lanes/mid_y20,vision/lanes/n_x,vision/lanes/right_far/prob,vision/lanes/right_far/y10,vision/lanes/right_far/y20,vision/lanes/right_far/y30,vision/lanes/right_near/prob,vision/lanes/right_near/y10,vision/lanes/right_near/y20,vision/lanes/right_near/y30,vision/lanes/zmq_interval_ms,vision/lanes/zmq_timestamp,camera/intrinsics/cx,camera/intrinsics/cy,camera/intrinsics/focal_px,camera/intrinsics/fx,camera/intrinsics/fy,camera/intrinsics/height,camera/intrinsics/lag_ms,camera/intrinsics/width,camera/intrinsics/zmq_timestamp,can/rx/interval_ms,can/rx/lag_ms,can/rx/n_frames,can/rx/zmq_interval_ms,can/rx/zmq_timestamp
120.899,-0.8020591735839844,3,-4.440891999238953e-18,0,0,1,0,0,1,0,0,0,0,0.0,0,8,50,0,0,0.0,0,0.0,5.0,13.44687557220459,13.44687557220459,13.425000190734863,13.495833396911621,13.447916984558105,13.418749809265137,0.005235987715423107,50,120.899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120.899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,68,50,120.899
120.906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.631410598754883,0.490827739238739,-0.22612173855304718,0,-0.012064233422279358,0.016798298805952072,-0.07895200699567795,70,0,-52.35020065307617,-3.5379998683929443,29.243398666381836,0.0,70,120.906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120.949,-0.041675567626953125,3,-4.440891999238953e-18,0,0,1,0,0,1,0,0,0,0,0.0,0,8,50,0,0,0.0,0,0.0,8.0,13.444271087646484,13.444271087646484,13.454166412353516,13.431249618530273,13.441666603088379,13.449999809265137,0.0027925267349928617,50,120.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,74,50,120.949
120.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,100,0,0,15,0,0,13204,100,120.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120.969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.269396781921387,0.2069791555404663,0.3041875660419464,0,0.05635065957903862,0.00030542362947016954,-0.015423892997205257,63,0,-52.35020065307617,-0.18299999833106995,28.852998733520508,0.0,63,120.969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120.988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2408,102,0,0.061764199286699295,-1.7229220867156982,-1.8248400688171387,-2.178985357284546,0.0201465655118227,1.1457737684249878,1.1202926635742188,1.093267798423767,0.6811668872833252,33,0.7270603179931641,-0.978654146194458,-0.8829679489135742,-0.6048810482025146,0.874332845211029,-0.020342469215393066,0.24204111099243164,0.5349286198616028,102,120.988,,,,,,,,,,,,,,
121.0,-12.499809265136719,3,-4.440891999238953e-18,0,0,1,0,0,1,0,0,0,0,0.0,0,8,51,0,0,0.0,0,0.0,0.0,13.451042175292969,13.451042175292969,13.447916984558105,13.483333587646484,13.425000190734863,13.447916984558105,0.00296705961227417,51,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,0,66,51,121.0
121.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.794121742248535,0.10169496387243271,-0.41066819429397583,0,-0.0261137206107378,0.003970507066696882,0.018783552572131157,58,0,-52.106197357177734,2.0007998943328857,26.583799362182617,0.0,58,121.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.049,-0.18069209158420563,3,-4.440891999238953e-18,0,0,1,0,0,1,0,0,0,0,0.0,0,8,49,0,0,0.0,0,0.0,-13.0,13.441666603088379,13.441666603088379,13.502083778381348,13.495833396911621,13.40625,13.362500190734863,0.0020943949930369854,49,121.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,0,74,49,121.049
121.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,100,0,0,15,0,0,12973,100,121.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.099,-0.7187271118164062,3,-4.440891999238953e-18,0,0,1,0,0,1,0,0,0,0,0.0,0,8,50,0,0,0.0,0,0.0,-2.0,13.411458969116211,13.411458969116211,13.397916793823242,13.418749809265137,13.431249618530273,13.397916793823242,0.005061454605311155,50,121.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,68,50,121.099
121.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.98185920715332,-0.24526432156562805,-0.5530411601066589,0,0.03374931216239929,0.032069481909275055,-0.0587940476834774,76,0,-51.569400787353516,3.2451999187469482,24.680599212646484,0.0,76,121.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2409,124,0,0.062022432684898376,-1.633805751800537,-1.7100944519042969,-2.0631043910980225,0.022067394107580185,1.0120890140533447,0.9742516279220581,0.9414669275283813,0.5772898197174072,33,0.8095996379852295,-1.1123470067977905,-0.9880212545394897,-0.66376793384552,0.9119560718536377,-0.07978546619415283,0.18032801151275635,0.48009365797042847,124,121.112,,,,,,,,,,,,,,
121.149,0.9374809265136719,3,-4.440891999238953e-18,0,0,1,0,0,1,0,0,0,0,0.0,0,8,50,0,0,0.0,0,0.0,6.0,13.458853721618652,13.458853721618652,13.483333587646484,13.472916603088379,13.431249618530273,13.447916984558105,0.007155850064009428,50,121.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,72,50,121.149
121.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,100,0,0,15,0,0,13142,100,121.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.642576217651367,0.4740779995918274,-1.1563315391540527,0,-0.007788302376866341,-0.006413896102458239,0.013285927474498749,57,0,-51.0203971862793,3.1598000526428223,22.85059928894043,0.0,57,121.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.2,3.124237060546875,3,-4.440891999238953e-18,0,0,1,0,0,1,0,0,0,0,0.0,0,8,51,0,0,0.0,0,0.0,5.0,13.447916984558105,13.447916984558105,13.477083206176758,13.518750190734863,13.433333396911621,13.362500190734863,0.007155850064009428,51,121.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,0,68,51,121.2
121.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2410,111,0,0.06729765981435776,-1.7013390064239502,-1.8017971515655518,-2.1692261695861816,0.023878442123532295,1.1245752573013306,1.0766856670379639,1.0041987895965576,0.6110727190971375,33,0.7750281691551208,-1.04801344871521,-0.9226210117340088,-0.596471905708313,0.8938067555427551,-0.12265408039093018,0.14545977115631104,0.4515928626060486,111,121.223,,,,,,,,,,,,,,
121.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.951150894165039,0.26081767678260803,-0.12442677468061447,0,-0.05421269312500954,-0.0021379655227065086,0.0010689827613532543,66,0,-50.53239822387695,2.208199977874756,21.386600494384766,0.0,66,121.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.249,-0.5952290296554565,3,-4.440891999238953e-18,0,0,1,0,0,1,0,0,0,0,0.0,0,8,49,0,0,0.0,0,0.0,-1.0,13.435417175292969,13.435417175292969,13.477083206176758,13.454166412353516,13.412500381469727,13.397916793823242,0.0031415927223861217,49,121.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,99,0,0,15,0,0,13204,99,121.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,0,74,49,121.249
121.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.140582084655762,0.32213374972343445,-1.0259226560592651,0,-0.04321744292974472,0.011911521665751934,-0.02214321307837963,68,0,-50.48360061645508,1.42739999294281,20.971799850463867,0.0,68,121.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.299,-0.20833969116210938,3,-4.440891999238953e-18,0,0,1,0,0,1,0,0,0,0,0.0,0,8,50,0,0,0.0,0,0.0,0.0,13.441666603088379,13.441666603088379,13.460416793823242,13.447916984558105,13.385416984558105,13.472916603088379,0.0010471974965184927,50,121.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,66,50,121.299
121.339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2411,116,0,0.06910311430692673,-1.742431879043579,-1.852161169052124,-2.224010705947876,0.02506101317703724,1.1931827068328857,1.1473474502563477,1.0746641159057617,0.6577650308609009,33,0.7955194115638733,-1.0173898935317993,-0.8953617811203003,-0.5757529735565186,0.9041422009468079,-0.10133886337280273,0.1681826114654541,0.4761067032814026,116,121.339,,,,,,,,,,,,,,
121.349,0.2708244323730469,3,-4.440891999238953e-18,0,0,1,0,0,1,0,0,0,0,0.0,0,8,50,0,0,0.0,0,0.0,9.0,13.452604293823242,13.452604293823242,13.489583015441895,13.495833396911621,13.433333396911621,13.391666412353516,0.0010471974965184927,50,121.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,100,0,0,15,0,0,13071,100,121.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,74,50,121.349
121.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.646963119506836,0.48006004095077515,-1.048654556274414,0,0.001985253533348441,0.014965757727622986,-0.007482878863811493,56,0,-50.37379837036133,0.7929999828338623,20.88640022277832,0.0,56,121.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,68,50,121.399
121.4,-0.5208206176757812,3,-4.440891999238953e-18,0,0,1,0,0,1,0,0,0,0,0.0,0,8,51,0,0,0.0,0,0.0,13.0,13.426563262939453,13.426563262939453,13.425000190734863,13.441666603088379,13.362500190734863,13.477083206176758,0.00296705961227417,51,121.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.355538368225098,0.2189432680606842,0.16271193325519562,0,-0.0713164210319519,0.003970507066696882,0.023059483617544174,77,0,-50.31279754638672,0.03660000115633011,20.666799545288086,0.0,77,121.427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.449,0.197906494140625,3,-4.440891999238953e-18,0,0,1,0,0,1,0,0,0,0,0.0,0,8,49,0,0,0.0,0,0.0,6.0,13.4296875,13.4296875,13.412500381469727,13.431249618530273,13.385416984558105,13.489583015441895,0.0015707963611930609,49,121.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,72,50,121.449
121.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,101,0,0,15,0,0,13417,101,121.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2412,113,0,0.05777764692902565,-1.8656773567199707,-1.991041660308838,-2.38424015045166,0.021380731835961342,1.2154812812805176,1.153559923171997,1.0625944137573242,0.7268819808959961,33,0.7940048575401306,-0.978461742401123,-0.859950065612793,-0.5427049398422241,0.8971686363220215,0.03839266300201416,0.3002040386199951,0.6014757752418518,113,121.452,,,,,,,,,,,,,,
121.483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.980663299560547,0.7444669604301453,-0.6092724800109863,0,0.04718795046210289,-0.017409147694706917,0.024281177669763565,56,0,-50.10540008544922,-0.19519999623298645,21.154800415039062,0.0,56,121.483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.501,0.47074830532073975,3,-4.440891999238953e-18,0,0,1,0,0,1,0,0,0,0,0.0,0,8,52,0,0,0.0,0,0.0,8.0,13.473437309265137,13.473437309265137,13.514583587646484,13.524999618530273,13.412500381469727,13.441666603088379,0.0024434609804302454,52,121.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,0,74,52,121.501
121.546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.554041862487793,0.20937198400497437,-0.7372884750366211,0,-0.018783552572131157,-0.010689826682209969,-0.00015271181473508477,63,0,-49.67839813232422,-0.280599981546402,21.14259910583496,0.0,63,121.546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.549,-0.7378458976745605,3,-4.440891999238953e-18,0,0,1,0,0,1,0,0,0,0,0.0,0,8,48,0,0,0.0,0,0.0,19.0,13.423958778381348,13.423958778381348,13.425000190734863,13.447916984558105,13.356249809265137,13.466666221618652,0.00331612559966743,48,121.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,0,68,48,121.549
121.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,100,0,0,15,0,0,13124,100,121.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2413,119,0,0.06035308167338371,-1.9472308158874512,-2.063840389251709,-2.4366307258605957,0.021399028599262238,1.2502355575561523,1.2049535512924194,1.1408216953277588,0.7794767618179321,33,0.7763015627861023,-1.0030782222747803,-0.8803757429122925,-0.5643303394317627,0.8922373652458191,0.10049915313720703,0.3539999723434448,0.646864116191864,119,121.571,,,,,,,,,,,,,,
121.599,0.01041412353515625,3,-4.440891999238953e-18,0,0,1,0,0,1,0,0,0,0,0.0,0,8,50,0,0,0.0,0,0.0,24.0,13.433332443237305,13.433332443237305,13.441666603088379,13.431249618530273,13.383333206176758,13.477083206176758,0.0045378562062978745,50,121.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,66,50,121.599
121.617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.50459098815918,-0.27038896083831787,-0.6044868230819702,0,0.0050394898280501366,-0.013133215717971325,-0.0007635590736754239,71,0,-49.47100067138672,-0.3416000008583069,20.86199951171875,0.0,71,121.617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.649,0.06252288818359375,3,-4.440891999238953e-18,0,0,1,0,0,1,0,0,0,0,0.0,0,8,50,0,0,0.0,0,0.0,15.0,13.440625190734863,13.440625190734863,13.502083778381348,13.425000190734863,13.362500190734863,13.472916603088379,0.003839724464341998,50,121.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,74,50,121.649
121.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,100,0,0,15,0,0,13168,100,121.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2414,101,0,0.07205791771411896,-2.001779556274414,-2.120499610900879,-2.5057551860809326,0.025919027626514435,1.2822163105010986,1.2164504528045654,1.124969244003296,0.7559799551963806,33,0.7982627749443054,-0.9204990863800049,-0.8063623905181885,-0.4913679361343384,0.9068917036056519,0.04634904861450195,0.2955094575881958,0.5925713181495667,101,121.672,,,,,,,,,,,,,,
121.674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.006186485290527,-0.3209373354911804,-0.3520440459251404,0,0.011147962883114815,0.004581354558467865,-0.04291202127933502,57,0,-49.446598052978516,-0.4147999882698059,21.069398880004883,0.0,57,121.674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.699,0.197906494140625,3,-4.440891999238953e-18,0,0,1,0,0,1,0,0,0,0,0.0,0,8,50,0,0,0.0,0,0.0,21.0,13.442187309265137,13.442187309265137,13.472916603088379,13.441666603088379,13.412500381469727,13.441666603088379,0.004188789986073971,50,121.699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,68,50,121.699
121.746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.449555397033691,0.17347964644432068,0.30658039450645447,0,-0.007788302376866341,0.0009162708884105086,-0.02641914412379265,72,0,-49.32460021972656,-0.6344000101089478,21.1914005279541,0.0,72,121.746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
